OCC_CODE;OCC_TITLE;GROUP;TOT_EMP;EMP_PRSE;H_MEAN;A_MEAN;MEAN_PRSE;H_PCT10;H_PCT25;H_MEDIAN;H_PCT75;H_PCT90;A_PCT10;A_PCT25;A_MEDIAN;A_PCT75;A_PCT90;ANNUAL;HOURLY
43-5081;Stock Clerks and Order Fillers;;1.795.970;0,5;11,44;23.790;0,2;7,85;8,68;10,24;13,26;17,18;16.330;18.050;21.290;27.580;35.740;;
43-5111;Weighers, Measurers, Checkers, and Samplers, Recordkeeping;;66.480;1,8;13,94;28.990;0,5;8,85;10,42;13,06;16,57;20,54;18.410;21.680;27.170;34.460;42.720;;
43-6011;Executive Secretaries and Executive Administrative Assistants;;1.132.070;0,4;22,05;45.860;0,2;13,82;16,79;20,92;26,32;32,21;28.740;34.920;43.520;54.750;67.000;;
43-6012;Legal Secretaries;;228.700;1,3;20,80;43.270;0,5;12,66;15,52;19,95;25,34;30,95;26.340;32.280;41.500;52.710;64.380;;
43-6013;Medical Secretaries;;494.650;0,8;15,30;31.820;0,3;10,20;12,16;14,68;17,86;21,60;21.210;25.300;30.530;37.160;44.920;;
43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;;1.841.020;0,4;15,38;32.000;0,2;9,47;11,88;14,82;18,35;22,32;19.690;24.710;30.830;38.160;46.430;;
43-9011;Computer Operators;;82.410;2,9;18,43;38.340;0,4;10,79;13,60;17,75;22,59;27,27;22.450;28.280;36.930;46.990;56.730;;
43-9021;Data Entry Keyers;;219.530;1,1;13,65;28.400;0,3;9,13;10,78;13,20;15,86;19,13;18.990;22.430;27.450;33.000;39.800;;
43-9022;Word Processors and Typists;;101.450;1,4;16,55;34.420;0,5;11,05;13,40;16,06;19,23;22,56;22.990;27.870;33.400;40.000;46.930;;
43-9031;Desktop Publishers;;20.060;3,0;18,78;39.060;1,1;10,46;13,72;17,60;22,65;28,52;21.770;28.540;36.610;47.120;59.330;;
43-9041;Insurance Claims and Policy Processing Clerks;;231.570;1,4;17,49;36.390;0,4;11,84;13,76;16,71;20,31;24,66;24.620;28.620;34.760;42.240;51.290;;
43-9051;Mail Clerks and Mail Machine Operators, Except Postal Service;;119.960;3,6;13,23;27.530;0,5;8,61;10,15;12,54;15,68;19,08;17.920;21.110;26.090;32.600;39.680;;
43-9061;Office Clerks, General;;2.789.590;0,4;13,58;28.240;0,2;8,31;9,89;12,79;16,26;20,12;17.280;20.570;26.610;33.820;41.850;;
43-9071;Office Machine Operators, Except Computer;;66.580;2,1;13,76;28.610;0,5;8,82;10,43;13,02;16,39;20,01;18.340;21.690;27.080;34.100;41.610;;
43-9081;Proofreaders and Copy Markers;;12.770;4,1;16,13;33.550;1,2;9,17;11,55;15,08;20,05;24,57;19.080;24.030;31.360;41.700;51.110;;
43-9111;Statistical Assistants;;15.490;2,5;17,83;37.090;2,1;10,86;13,45;16,60;21,82;26,68;22.590;27.980;34.530;45.380;55.490;;
43-9799;Office and Administrative Support Workers, All Other*;;253.190;1,3;15,67;32.600;0,8;8,70;10,69;14,56;19,10;24,25;18.100;22.240;30.280;39.730;50.430;;
45-0000;Farming, Fishing, and Forestry Occupations;major;408.040;0,9;11,70;24.330;0,5;8,14;8,63;9,44;13,05;18,50;16.930;17.960;19.630;27.140;38.480;;
45-1011;First-Line Supervisors of Farming, Fishing, and Forestry Workers;;19.540;2,4;21,65;45.040;0,8;11,42;14,94;20,10;26,99;33,85;23.760;31.070;41.800;56.140;70.420;;
45-2011;Agricultural Inspectors;;13.560;1,7;20,36;42.340;0,6;11,56;15,25;20,03;24,24;29,32;24.050;31.730;41.670;50.430;60.990;;
45-2021;Animal Breeders;;1.380;9,2;17,13;35.620;3,5;8,81;11,31;15,07;20,96;27,60;18.330;23.520;31.340;43.590;57.400;;
45-2041;Graders and Sorters, Agricultural Products;;38.950;3,5;10,18;21.180;1,1;7,92;8,57;9,22;10,98;13,46;16.470;17.830;19.180;22.850;27.990;;
45-2091;Agricultural Equipment Operators;;24.110;4,0;12,49;25.970;1,3;8,16;9,22;11,71;14,77;18,07;16.970;19.180;24.360;30.720;37.580;;
45-2092;Farmworkers and Laborers, Crop, Nursery, and Greenhouse;;228.600;1,4;9,64;20.040;0,5;8,10;8,46;8,98;9,80;12,41;16.850;17.600;18.690;20.390;25.820;;
45-2093;Farmworkers, Farm, Ranch, and Aquacultural Animals;;31.880;3,4;11,56;24.040;1,2;7,83;8,77;10,56;13,39;16,71;16.280;18.240;21.970;27.840;34.750;;
45-2099;Agricultural Workers, All Other;;7.490;6,1;13,35;27.780;1,8;8,19;9,39;11,65;16,20;21,15;17.030;19.540;24.230;33.690;43.990;;
45-3011;Fishers and Related Fishing Workers;;700;14,8;13,41;27.880;2,6;8,32;9,56;12,30;15,98;19,33;17.300;19.880;25.590;33.250;40.200;;
45-4011;Forest and Conservation Workers;;7.040;3,9;13,34;27.740;1,1;8,04;9,33;11,49;16,53;21,53;16.730;19.410;23.900;34.390;44.780;;
45-4021;Fallers;;6.260;7,6;18,59;38.660;3,6;10,47;12,89;16,57;21,94;31,80;21.780;26.800;34.470;45.630;66.140;;
45-4022;Logging Equipment Operators;;22.880;2,7;16,06;33.400;0,9;10,43;12,75;15,57;18,63;22,46;21.690;26.510;32.390;38.750;46.730;;
45-4023;Log Graders and Scalers;;2.480;5,6;16,50;34.330;1,7;10,58;12,62;15,59;19,21;23,12;22.010;26.240;32.430;39.970;48.080;;
45-4029;Logging Workers, All Other;;3.130;9,8;16,59;34.510;2,1;9,66;13,32;16,62;19,80;22,96;20.090;27.700;34.560;41.190;47.760;;
47-0000;Construction and Extraction Occupations;major;5.072.530;0,3;21,09;43.870;0,2;10,94;14,00;18,79;26,52;34,99;22.760;29.120;39.080;55.170;72.780;;
47-1011;First-Line Supervisors of Construction Trades and Extraction Workers;;474.510;0,5;29,93;62.260;0,2;17,41;21,83;28,21;36,21;45,20;36.210;45.400;58.680;75.310;94.010;;
47-2011;Boilermakers;;19.030;6,4;26,80;55.750;2,2;14,62;19,70;26,27;33,01;38,86;30.410;40.970;54.640;68.650;80.830;;
47-2021;Brickmasons and Blockmasons;;68.520;2,3;24,09;50.110;0,9;13,84;17,48;22,56;29,66;37,80;28.790;36.360;46.930;61.700;78.630;;
47-2022;Stonemasons;;11.920;6,0;19,16;39.850;1,8;11,33;13,90;17,87;22,83;29,50;23.560;28.910;37.180;47.480;61.370;;
47-2031;Carpenters;;620.410;0,7;21,10;43.890;0,3;11,85;14,76;19,00;25,90;34,45;24.650;30.710;39.530;53.880;71.660;;
47-2041;Carpet Installers;;25.580;4,0;19,39;40.320;1,5;10,16;13,00;17,35;24,21;32,58;21.130;27.050;36.090;50.350;67.760;;
47-2042;Floor Layers, Except Carpet, Wood, and Hard Tiles;;9.480;6,5;18,99;39.490;2,5;10,08;13,14;17,36;23,20;30,65;20.970;27.330;36.100;48.250;63.760;;
47-2043;Floor Sanders and Finishers;;5.740;8,3;16,45;34.220;2,5;10,16;12,26;15,07;19,63;25,06;21.130;25.500;31.340;40.830;52.120;;
47-2044;Tile and Marble Setters;;31.670;3,3;20,11;41.830;1,4;10,45;13,75;18,32;24,96;33,16;21.730;28.600;38.110;51.920;68.980;;
47-2051;Cement Masons and Concrete Finishers;;140.950;1,7;18,89;39.290;0,7;11,12;13,51;17,04;22,60;30,48;23.130;28.110;35.450;47.010;63.400;;
47-2053;Terrazzo Workers and Finishers;;3.640;9,3;19,97;41.530;3,2;11,63;14,55;18,62;24,28;30,60;24.190;30.270;38.720;50.510;63.650;;
47-2061;Construction Laborers;;777.700;1,0;16,15;33.590;0,5;8,93;10,93;14,08;19,16;27,66;18.570;22.730;29.280;39.850;57.520;;
47-2071;Paving, Surfacing, and Tamping Equipment Operators;;51.830;2,5;18,28;38.020;0,9;11,22;13,26;16,42;21,52;28,91;23.330;27.590;34.150;44.750;60.120;;
47-2072;Pile-Driver Operators;;4.230;7,9;25,01;52.020;2,6;13,14;16,91;23,01;33,85;39,09;27.330;35.180;47.860;70.420;81.310;;
47-2073;Operating Engineers and Other Construction Equipment Operators;;334.730;0,8;21,55;44.830;0,4;12,72;15,27;19,42;26,39;34,28;26.460;31.760;40.400;54.890;71.310;;
47-2081;Drywall and Ceiling Tile Installers;;82.320;2,2;19,99;41.570;0,9;11,76;14,37;17,94;24,04;33,01;24.470;29.890;37.320;50.010;68.660;;
47-2082;Tapers;;17.690;3,3;23,35;48.560;1,2;13,21;16,27;21,87;29,85;37,20;27.480;33.850;45.490;62.080;77.380;;
47-2111;Electricians;;514.760;0,8;24,91;51.810;0,5;14,13;17,61;23,20;30,71;38,89;29.400;36.630;48.250;63.880;80.890;;
47-2121;Glaziers;;40.880;3,8;19,49;40.540;1,2;10,94;13,75;17,61;23,03;32,12;22.760;28.600;36.640;47.900;66.810;;
47-2131;Insulation Workers, Floor, Ceiling, and Wall;;23.380;4,6;17,37;36.120;2,5;9,79;12,17;15,30;20,13;29,32;20.360;25.310;31.830;41.870;60.990;;
47-2132;Insulation Workers, Mechanical;;28.100;4,5;20,49;42.620;1,4;12,03;14,55;18,10;24,87;33,88;25.030;30.270;37.650;51.740;70.470;;
47-2141;Painters, Construction and Maintenance;;189.840;1,4;18,08;37.610;0,7;10,80;13,22;16,48;21,59;28,12;22.450;27.500;34.280;44.910;58.480;;
47-2142;Paperhangers;;4.040;15,3;19,82;41.230;3,8;11,80;15,18;18,08;23,99;31,70;24.550;31.570;37.600;49.900;65.940;;
47-2151;Pipelayers;;45.320;2,5;18,38;38.230;0,8;11,00;13,21;16,73;22,37;28,89;22.880;27.470;34.800;46.530;60.090;;
47-2152;Plumbers, Pipefitters, and Steamfitters;;358.790;1,2;24,21;50.360;0,5;13,26;16,88;22,43;30,22;38,42;27.580;35.110;46.660;62.860;79.920;;
47-2161;Plasterers and Stucco Masons;;26.430;5,0;19,75;41.080;1,5;11,96;14,38;17,89;23,45;31,97;24.880;29.910;37.210;48.770;66.500;;
47-2171;Reinforcing Iron and Rebar Workers;;19.590;5,3;21,48;44.690;1,9;11,67;14,15;18,48;28,20;35,68;24.280;29.430;38.430;58.660;74.210;;
47-2181;Roofers;;99.280;2,0;18,21;37.880;0,9;10,59;12,95;16,45;22,21;29,14;22.030;26.940;34.220;46.190;60.610;;
47-2211;Sheet Metal Workers;;131.600;2,2;21,98;45.710;0,7;12,02;15,08;20,05;27,40;35,57;24.990;31.360;41.710;57.000;73.980;;
47-2221;Structural Iron and Steel Workers;;58.460;2,5;23,42;48.710;1,0;12,66;15,88;21,42;29,51;38,48;26.330;33.040;44.540;61.380;80.030;;
47-3011;Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters;;31.160;2,7;14,65;30.470;1,1;9,26;10,86;13,35;16,72;22,75;19.260;22.590;27.780;34.780;47.330;;
47-3012;Helpers--Carpenters;;46.910;2,5;12,93;26.890;0,6;8,47;10,01;12,38;15,28;17,96;17.610;20.810;25.760;31.780;37.370;;
47-3013;Helpers--Electricians;;72.390;2,3;13,61;28.300;0,7;9,40;10,90;13,08;15,52;18,50;19.560;22.670;27.220;32.280;38.480;;
47-3014;Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons;;12.320;5,3;11,89;24.730;1,5;8,32;9,59;11,20;13,56;16,15;17.310;19.950;23.290;28.200;33.580;;
47-3015;Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters;;57.660;3,3;13,44;27.950;1,2;8,78;10,48;12,85;15,44;18,40;18.270;21.800;26.740;32.120;38.270;;
47-3016;Helpers--Roofers;;12.310;5,0;11,75;24.450;1,1;8,29;9,52;11,21;13,52;15,95;17.240;19.810;23.320;28.120;33.180;;
47-3019;Helpers, Construction Trades, All Other;;19.570;3,9;13,29;27.650;1,5;8,31;9,69;12,12;15,42;19,56;17.290;20.150;25.200;32.080;40.680;;
47-4011;Construction and Building Inspectors;;89.270;1,4;26,11;54.320;0,5;15,37;19,55;25,18;31,76;38,97;31.970;40.650;52.360;66.060;81.050;;
47-4021;Elevator Installers and Repairers;;20.430;3,8;33,66;70.010;1,0;18,78;26,23;34,09;41,56;48,74;39.060;54.570;70.910;86.450;101.390;;
47-4031;Fence Erectors;;20.810;5,9;14,99;31.170;1,6;9,30;11,16;13,93;17,59;22,37;19.340;23.220;28.970;36.580;46.530;;
47-4041;Hazardous Materials Removal Workers;;36.910;3,0;19,61;40.800;1,0;11,89;14,29;18,08;24,12;30,67;24.720;29.720;37.600;50.160;63.800;;
47-4051;Highway Maintenance Workers;;142.530;1,1;17,23;35.830;0,5;10,52;13,18;16,72;20,71;24,76;21.890;27.400;34.780;43.070;51.500;;
47-4061;Rail-Track Laying and Maintenance Equipment Operators;;15.520;5,2;22,23;46.230;2,5;14,50;17,84;22,10;26,69;30,25;30.160;37.110;45.970;55.520;62.920;;
47-4071;Septic Tank Servicers and Sewer Pipe Cleaners;;24.350;3,2;17,05;35.460;0,9;10,29;12,82;16,14;20,50;25,32;21.410;26.670;33.570;42.630;52.660;;
47-4091;Segmental Pavers;;1.280;21,2;15,61;32.480;3,7;10,48;12,19;14,63;18,51;22,72;21.810;25.360;30.430;38.490;47.260;;
47-4799;Construction and Related Workers, All Other*;;42.140;5,9;18,03;37.510;1,0;10,10;12,83;16,59;21,42;29,07;21.000;26.680;34.500;44.560;60.470;;
47-5011;Derrick Operators, Oil and Gas;;16.930;5,7;21,53;44.790;1,1;14,35;17,05;20,90;24,96;30,29;29.850;35.470;43.470;51.910;63.000;;
47-5012;Rotary Drill Operators, Oil and Gas;;20.230;5,7;28,84;59.980;2,8;15,03;18,14;24,99;32,19;47,31;31.260;37.730;51.980;66.950;98.410;;
47-5013;Service Unit Operators, Oil, Gas, and Mining;;36.620;4,5;20,58;42.810;1,1;12,83;15,19;18,71;24,00;31,22;26.680;31.590;38.920;49.920;64.930;;
47-5021;Earth Drillers, Except Oil and Gas;;16.200;4,1;20,22;42.050;1,3;12,83;15,30;18,92;23,76;29,63;26.680;31.830;39.350;49.420;61.630;;
47-5031;Explosives Workers, Ordnance Handling Experts, and Blasters;;5.710;4,5;22,30;46.370;1,8;14,56;17,32;21,03;25,65;31,00;30.280;36.020;43.730;53.350;64.480;;
47-5041;Continuous Mining Machine Operators;;13.060;6,8;23,22;48.300;1,9;15,55;19,22;23,44;27,27;30,84;32.340;39.970;48.750;56.730;64.140;;
47-5042;Mine Cutting and Channeling Machine Operators;;6.630;7,0;21,41;44.530;1,8;13,48;16,74;21,61;25,35;28,44;28.050;34.820;44.950;52.720;59.150;;
47-5049;Mining Machine Operators, All Other;;3.200;8,6;21,16;44.010;2,0;14,33;17,76;21,08;24,08;28,49;29.810;36.940;43.850;50.090;59.260;;
47-5051;Rock Splitters, Quarry;;3.390;8,5;14,84;30.860;2,0;9,18;11,52;14,48;17,63;20,69;19.100;23.960;30.120;36.670;43.030;;
47-5061;Roof Bolters, Mining;;5.610;6,0;24,18;50.290;1,4;19,69;21,44;23,97;26,84;29,74;40.960;44.600;49.850;55.820;61.860;;
47-5071;Roustabouts, Oil and Gas;;48.880;4,6;16,35;34.020;1,1;10,36;12,35;15,27;19,24;24,56;21.550;25.690;31.770;40.020;51.090;;
47-5081;Helpers--Extraction Workers;;23.400;6,8;17,82;37.060;2,5;10,63;12,81;16,43;21,83;27,41;22.110;26.640;34.170;45.410;57.010;;
47-5099;Extraction Workers, All Other;;6.660;6,4;19,52;40.600;1,9;12,41;14,89;18,80;22,44;28,74;25.820;30.960;39.110;46.670;59.780;;
49-0000;Installation, Maintenance, and Repair Occupations;major;4.928.960;0,3;20,58;42.810;0,1;10,74;14,23;19,29;25,92;32,42;22.330;29.600;40.120;53.920;67.430;;
49-1011;First-Line Supervisors of Mechanics, Installers, and Repairers;;415.900;0,5;29,50;61.350;0,2;17,30;21,91;28,44;35,86;43,78;35.980;45.560;59.150;74.600;91.060;;
49-2011;Computer, Automated Teller, and Office Machine Repairers;;110.320;1,8;18,79;39.080;0,6;10,87;13,74;17,92;22,91;28,18;22.600;28.590;37.280;47.660;58.620;;
49-2021;Radio, Cellular, and Tower Equipment Installers and Repairs;;9.590;11,2;20,23;42.090;2,2;12,23;14,60;19,11;25,17;30,36;25.430;30.360;39.740;52.350;63.140;;
49-2022;Telecommunications Equipment Installers and Repairers, Except Line Installers;;190.100;1,6;25,41;52.850;0,4;14,99;19,87;26,30;31,12;35,07;31.170;41.330;54.710;64.720;72.940;;
49-2091;Avionics Technicians;;18.320;4,1;25,02;52.050;0,8;17,70;21,48;25,15;28,80;32,48;36.810;44.670;52.320;59.910;67.560;;
49-2092;Electric Motor, Power Tool, and Related Repairers;;18.740;3,8;18,20;37.860;1,1;10,42;13,48;17,39;21,96;27,74;21.670;28.040;36.170;45.680;57.700;;
49-2093;Electrical and Electronics Installers and Repairers, Transportation Equipment;;12.830;4,5;23,91;49.730;1,3;15,52;18,79;23,27;28,59;33,09;32.280;39.090;48.410;59.470;68.840;;
49-2094;Electrical and Electronics Repairers, Commercial and Industrial Equipment;;67.550;1,7;25,06;52.120;0,5;15,65;19,92;24,91;29,86;35,07;32.550;41.440;51.820;62.110;72.940;;
49-2095;Electrical and Electronics Repairers, Powerhouse, Substation, and Relay;;23.220;2,7;30,83;64.120;0,7;21,66;26,55;31,36;35,54;40,62;45.050;55.220;65.230;73.920;84.490;;
49-2096;Electronic Equipment Installers and Repairers, Motor Vehicles;;15.630;5,6;14,65;30.460;1,2;9,28;10,87;13,68;17,33;21,65;19.310;22.610;28.450;36.050;45.020;;
49-2097;Electronic Home Entertainment Equipment Installers and Repairers;;30.840;4,3;16,87;35.100;1,4;9,93;12,03;15,84;20,64;25,72;20.650;25.010;32.940;42.940;53.500;;
49-2098;Security and Fire Alarm Systems Installers;;57.390;3,1;19,59;40.760;0,9;11,96;14,83;18,51;23,37;29,53;24.880;30.840;38.500;48.600;61.420;;
49-3011;Aircraft Mechanics and Service Technicians;;117.510;3,2;25,62;53.280;0,7;16,17;20,99;25,68;29,94;34,74;33.630;43.660;53.420;62.280;72.250;;
49-3021;Automotive Body and Related Repairers;;129.730;1,4;19,84;41.270;0,6;11,05;14,50;18,33;24,02;30,92;22.990;30.160;38.130;49.960;64.320;;
49-3022;Automotive Glass Installers and Repairers;;14.020;6,3;16,41;34.120;1,5;9,93;12,52;15,94;19,55;24,02;20.660;26.040;33.160;40.670;49.960;;
49-3023;Automotive Service Technicians and Mechanics;;587.510;0,7;18,36;38.200;0,3;9,71;12,65;17,21;22,73;28,65;20.200;26.320;35.790;47.280;59.590;;
49-3031;Bus and Truck Mechanics and Diesel Engine Specialists;;222.770;1,0;20,31;42.250;0,3;12,76;15,85;19,64;24,30;29,24;26.550;32.970;40.850;50.550;60.830;;
49-3041;Farm Equipment Mechanics and Service Technicians;;30.300;2,3;16,67;34.680;0,6;10,61;13,09;16,17;19,59;23,66;22.070;27.220;33.640;40.740;49.210;;
49-3042;Mobile Heavy Equipment Mechanics, Except Engines;;108.540;1,4;22,18;46.140;0,5;14,28;17,33;21,55;26,16;31,18;29.710;36.040;44.830;54.420;64.850;;
49-3043;Rail Car Repairers;;19.280;4,7;22,31;46.400;1,5;13,65;17,17;22,80;27,22;31,01;28.390;35.710;47.410;56.610;64.500;;
49-3051;Motorboat Mechanics and Service Technicians;;16.850;4,3;17,96;37.360;1,4;10,88;13,59;17,11;21,59;26,66;22.620;28.270;35.600;44.900;55.440;;
49-3052;Motorcycle Mechanics;;14.750;3,9;16,32;33.950;0,8;10,07;12,46;15,37;19,21;24,24;20.950;25.920;31.980;39.950;50.420;;
49-3053;Outdoor Power Equipment and Other Small Engine Mechanics;;25.010;3,0;14,80;30.790;0,8;9,21;11,34;14,22;17,56;21,50;19.160;23.580;29.580;36.530;44.710;;
49-3091;Bicycle Repairers;;9.530;9,1;11,77;24.490;1,3;8,28;9,27;11,38;13,80;16,09;17.220;19.280;23.660;28.710;33.470;;
49-3092;Recreational Vehicle Service Technicians;;9.540;5,5;16,78;34.900;1,3;10,37;12,87;15,66;19,77;25,02;21.560;26.780;32.570;41.110;52.030;;
49-3093;Tire Repairers and Changers;;94.120;2,3;11,98;24.920;0,6;8,28;9,40;11,14;13,70;17,30;17.220;19.540;23.170;28.500;35.970;;
49-9011;Mechanical Door Repairers;;13.240;5,8;18,16;37.780;1,5;10,91;13,62;17,20;21,62;26,94;22.690;28.340;35.780;44.970;56.040;;
49-9012;Control and Valve Installers and Repairers, Except Mechanical Door;;43.430;3,1;23,74;49.380;0,8;13,39;17,20;23,28;29,86;35,19;27.850;35.770;48.430;62.110;73.190;;
49-9021;Heating, Air Conditioning, and Refrigeration Mechanics and Installers;;224.320;1,5;21,57;44.860;0,5;12,74;15,98;20,45;26,49;32,18;26.490;33.230;42.530;55.100;66.930;;
49-9031;Home Appliance Repairers;;33.180;3,4;17,54;36.490;1,0;9,81;12,83;16,70;21,45;27,16;20.400;26.690;34.730;44.620;56.500;;
49-9041;Industrial Machinery Mechanics;;275.370;0,8;22,65;47.100;0,3;14,37;17,56;21,84;27,12;32,75;29.880;36.530;45.420;56.400;68.130;;
49-9043;Maintenance Workers, Machinery;;69.480;1,7;19,38;40.310;0,6;11,27;14,39;18,49;23,62;28,67;23.440;29.930;38.460;49.130;59.640;;
49-9044;Millwrights;;36.670;2,4;23,95;49.820;0,6;14,96;18,30;23,25;29,48;34,86;31.110;38.060;48.360;61.310;72.500;;
49-9045;Refractory Materials Repairers, Except Brickmasons;;2.060;7,9;21,37;44.450;2,0;13,49;16,93;20,36;24,29;32,12;28.050;35.220;42.350;50.530;66.810;;
49-9051;Electrical Power-Line Installers and Repairers;;105.540;2,0;27,65;57.510;0,5;16,19;21,32;27,90;33,87;39,64;33.680;44.340;58.030;70.450;82.450;;
49-9052;Telecommunications Line Installers and Repairers;;156.350;2,1;24,08;50.080;0,7;12,94;16,91;24,45;31,20;35,25;26.910;35.180;50.850;64.890;73.320;;
49-9061;Camera and Photographic Equipment Repairers;;2.810;8,5;19,82;41.220;2,3;11,19;14,04;17,87;24,13;31,19;23.280;29.190;37.180;50.200;64.880;;
49-9062;Medical Equipment Repairers;;32.980;2,5;22,30;46.380;0,8;12,52;15,95;21,39;27,67;33,78;26.040;33.170;44.490;57.550;70.260;;
49-9063;Musical Instrument Repairers and Tuners;;5.650;8,3;16,75;34.830;2,1;8,95;11,61;15,27;20,48;27,07;18.620;24.150;31.760;42.600;56.300;;
49-9064;Watch Repairers;;2.240;10,9;18,73;38.960;3,4;8,53;12,72;17,87;23,08;28,65;17.750;26.460;37.180;48.000;59.590;;
49-9069;Precision Instrument and Equipment Repairers, All Other;;12.640;3,8;24,66;51.290;1,2;15,33;18,78;24,48;29,85;35,09;31.890;39.050;50.910;62.080;72.980;;
49-9071;Maintenance and Repair Workers, General;;1.217.820;0,5;17,61;36.630;0,2;10,00;12,75;16,70;21,65;26,96;20.800;26.530;34.730;45.030;56.090;;
49-9091;Coin, Vending, and Amusement Machine Servicers and Repairers;;36.240;3,1;15,36;31.950;0,7;9,28;11,53;14,66;18,42;22,52;19.290;23.980;30.490;38.320;46.830;;
49-9092;Commercial Divers;;3.720;12,4;27,12;56.400;2,2;15,33;18,24;24,69;32,29;43,06;31.890;37.940;51.360;67.160;89.560;;
49-9093;Fabric Menders, Except Garment;;690;11,2;13,16;27.370;3,3;9,02;10,49;12,68;14,93;18,70;18.750;21.820;26.380;31.050;38.890;;
49-9094;Locksmiths and Safe Repairers;;15.850;3,9;18,05;37.550;1,1;10,07;12,90;17,09;22,41;27,63;20.950;26.830;35.550;46.610;57.460;;
49-9095;Manufactured Building and Mobile Home Installers;;5.760;11,8;14,46;30.070;2,0;9,18;11,34;13,83;16,86;20,92;19.090;23.600;28.760;35.060;43.510;;
49-9096;Riggers;;13.660;5,0;21,37;44.440;1,4;12,13;15,61;20,57;26,55;31,97;25.230;32.460;42.780;55.230;66.490;;
49-9097;Signal and Track Switch Repairers;;7.400;5,2;24,80;51.580;1,8;15,49;21,61;25,59;29,04;32,01;32.220;44.940;53.230;60.410;66.580;;
49-9098;Helpers--Installation, Maintenance, and Repair Workers;;123.220;1,4;12,80;26.620;0,4;8,12;9,36;11,66;15,08;19,26;16.900;19.460;24.260;31.360;40.060;;
49-9799;Installation, Maintenance, and Repair Workers, All Other*;;118.740;1,9;18,91;39.330;0,7;9,90;12,81;17,51;24,02;29,67;20.580;26.640;36.420;49.970;61.710;;
51-0000;Production Occupations;major;8.236.340;0,3;16,24;33.770;0,2;8,88;10,90;14,58;19,70;26,36;18.480;22.680;30.330;40.970;54.830;;
51-1011;First-Line Supervisors of Production and Operating Workers;;555.260;0,4;27,01;56.170;0,2;15,53;19,65;25,53;32,92;41,17;32.300;40.860;53.090;68.480;85.640;;
51-2011;Aircraft Structure, Surfaces, Rigging, and Systems Assemblers;;36.320;4,1;21,74;45.230;1,9;12,96;15,59;21,55;27,99;31,69;26.960;32.420;44.820;58.220;65.920;;
51-2021;Coil Winders, Tapers, and Finishers;;14.930;3,8;14,42;29.980;1,2;9,40;11,09;13,77;17,09;20,42;19.550;23.060;28.650;35.550;42.480;;
51-2022;Electrical and Electronic Equipment Assemblers;;180.440;1,7;14,96;31.110;0,6;9,43;11,16;13,99;17,70;22,32;19.620;23.210;29.100;36.810;46.420;;
51-2023;Electromechanical Equipment Assemblers;;48.980;3,6;15,57;32.380;0,7;9,91;12,08;15,21;18,26;22,06;20.610;25.120;31.640;37.970;45.890;;
51-2031;Engine and Other Machine Assemblers;;33.310;4,4;18,75;38.990;2,1;11,33;13,58;17,46;23,22;28,91;23.560;28.240;36.310;48.290;60.130;;
51-2041;Structural Metal Fabricators and Fitters;;79.540;2,1;17,26;35.900;0,5;11,23;13,51;16,60;20,19;24,49;23.360;28.090;34.530;42.000;50.930;;
51-2091;Fiberglass Laminators and Fabricators;;19.060;4,1;14,24;29.620;1,0;9,31;11,09;13,75;16,90;19,83;19.350;23.070;28.600;35.150;41.250;;
51-2092;Team Assemblers;;928.170;0,9;14,05;29.220;0,6;8,62;10,21;13,07;16,77;21,45;17.930;21.250;27.180;34.880;44.620;;
51-2093;Timing Device Assemblers and Adjusters;;1.560;12,8;15,53;32.300;2,5;9,49;11,44;15,02;18,92;23,01;19.740;23.800;31.250;39.350;47.850;;
51-2099;Assemblers and Fabricators, All Other;;248.090;1,6;14,92;31.040;1,4;8,47;9,91;13,00;17,99;26,24;17.620;20.610;27.040;37.420;54.570;;
51-3011;Bakers;;140.790;1,7;12,19;25.350;0,5;8,13;9,18;11,27;14,38;17,94;16.910;19.090;23.450;29.910;37.320;;
51-3021;Butchers and Meat Cutters;;125.910;1,8;14,51;30.190;0,6;8,69;10,50;13,75;17,97;21,88;18.060;21.850;28.600;37.380;45.500;;
51-3022;Meat, Poultry, and Fish Cutters and Trimmers;;163.080;2,9;11,27;23.440;0,7;8,33;9,37;10,74;12,49;15,03;17.330;19.500;22.330;25.980;31.270;;
51-3023;Slaughterers and Meat Packers;;88.500;3,9;11,55;24.010;1,1;8,32;9,51;11,24;13,46;15,28;17.310;19.790;23.380;27.990;31.790;;
51-3091;Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders;;18.710;5,8;13,91;28.940;1,6;8,66;10,15;13,05;17,20;21,21;18.020;21.110;27.140;35.780;44.120;;
51-3092;Food Batchmakers;;97.220;2,9;12,90;26.820;1,0;8,28;9,36;11,85;15,46;19,60;17.220;19.470;24.640;32.160;40.760;;
51-3093;Food Cooking Machine Operators and Tenders;;32.220;3,0;12,19;25.360;0,7;8,12;9,22;11,24;14,45;17,92;16.890;19.180;23.380;30.060;37.270;;
51-4011;Computer-Controlled Machine Tool Operators, Metal and Plastic;;123.600;1,8;17,26;35.890;0,5;10,85;13,31;16,70;20,45;24,66;22.580;27.690;34.730;42.550;51.290;;
