OCC_CODE;OCC_TITLE;GROUP;TOT_EMP;EMP_PRSE;H_MEAN;A_MEAN;MEAN_PRSE;H_PCT10;H_PCT25;H_MEDIAN;H_PCT75;H_PCT90;A_PCT10;A_PCT25;A_MEDIAN;A_PCT75;A_PCT90;ANNUAL;HOURLY
43-5081;Stock Clerks and Order Fillers;;1.782.800;0,5;11,66;24.250;0,2;8,07;8,85;10,52;13,56;17,52;16.780;18.410;21.890;28.210;36.440;;
43-5111;Weighers, Measurers, Checkers, and Samplers, Recordkeeping;;68.090;2,0;14,07;29.270;0,5;8,82;10,40;13,17;16,88;20,98;18.350;21.620;27.390;35.110;43.650;;
43-6011;Executive Secretaries and Executive Administrative Assistants;;952.030;0,4;23,13;48.120;0,2;14,58;17,56;21,91;27,74;34,14;30.320;36.520;45.580;57.700;71.020;;
43-6012;Legal Secretaries;;220.680;1,4;21,30;44.310;0,5;12,67;15,86;20,41;26,13;32,18;26.360;33.000;42.460;54.350;66.940;;
43-6013;Medical Secretaries;;502.850;0,8;15,59;32.430;0,3;10,29;12,34;14,93;18,11;22,05;21.410;25.660;31.060;37.660;45.860;;
43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;;1.955.570;0,3;15,87;33.020;0,2;9,64;12,19;15,32;18,96;22,92;20.050;25.350;31.870;39.440;47.670;;
43-9011;Computer Operators;;77.280;1,8;18,89;39.280;0,4;10,93;13,93;18,26;23,13;27,85;22.730;28.970;37.970;48.110;57.920;;
43-9021;Data Entry Keyers;;211.200;1,1;13,95;29.010;0,3;9,27;10,91;13,32;16,46;19,77;19.280;22.700;27.690;34.230;41.110;;
43-9022;Word Processors and Typists;;96.330;1,3;16,94;35.240;0,6;11,16;13,46;16,47;19,75;23,16;23.210;27.990;34.260;41.070;48.180;;
43-9031;Desktop Publishers;;18.620;3,0;18,77;39.030;0,9;10,25;13,76;17,69;22,75;28,63;21.320;28.630;36.800;47.320;59.560;;
43-9041;Insurance Claims and Policy Processing Clerks;;218.630;1,4;17,72;36.850;0,4;12,07;13,92;16,93;20,74;24,94;25.120;28.960;35.210;43.140;51.870;;
43-9051;Mail Clerks and Mail Machine Operators, Except Postal Service;;115.010;3,9;13,47;28.010;0,5;8,73;10,23;12,79;16,09;19,55;18.160;21.270;26.610;33.460;40.670;;
43-9061;Office Clerks, General;;2.828.140;0,4;13,90;28.920;0,2;8,53;10,05;13,07;16,78;20,86;17.740;20.910;27.190;34.910;43.390;;
43-9071;Office Machine Operators, Except Computer;;66.280;3,7;14,03;29.190;0,5;8,94;10,57;13,26;16,77;20,65;18.580;21.990;27.570;34.880;42.960;;
43-9081;Proofreaders and Copy Markers;;11.270;3,8;16,47;34.260;1,0;9,51;12,00;15,35;20,29;25,40;19.780;24.960;31.940;42.200;52.830;;
43-9111;Statistical Assistants;;14.780;2,6;19,49;40.540;2,2;11,31;14,10;18,54;23,82;28,85;23.520;29.330;38.570;49.550;60.000;;
43-9799;Office and Administrative Support Workers, All Other*;;261.990;1,5;16,07;33.420;0,8;8,77;10,74;14,96;19,82;25,12;18.250;22.340;31.120;41.230;52.260;;
45-0000;Farming, Fishing, and Forestry Occupations;major;409.590;1,0;11,68;24.300;0,5;8,23;8,66;9,36;12,98;18,63;17.120;18.020;19.460;27.000;38.740;;
45-1011;First-Line Supervisors of Farming, Fishing, and Forestry Workers;;18.920;2,1;21,97;45.690;0,8;11,67;15,22;20,48;27,24;34,21;24.280;31.660;42.600;56.660;71.170;;
45-2011;Agricultural Inspectors;;13.780;1,9;20,25;42.120;0,5;11,77;15,06;19,90;24,24;29,44;24.490;31.320;41.390;50.420;61.230;;
45-2021;Animal Breeders;;1.460;9,6;18,11;37.670;4,0;8,69;11,97;16,79;23,39;28,46;18.070;24.900;34.930;48.650;59.190;;
45-2041;Graders and Sorters, Agricultural Products;;40.970;3,5;9,95;20.690;0,8;8,10;8,58;9,17;10,80;12,98;16.840;17.850;19.080;22.470;27.010;;
45-2091;Agricultural Equipment Operators;;22.680;4,3;12,90;26.830;1,3;8,43;9,50;12,13;15,26;18,39;17.530;19.760;25.220;31.730;38.240;;
45-2092;Farmworkers and Laborers, Crop, Nursery, and Greenhouse;;233.280;1,5;9,62;20.020;0,5;8,19;8,50;8,99;9,82;12,37;17.040;17.690;18.690;20.430;25.740;;
45-2093;Farmworkers, Farm, Ranch, and Aquacultural Animals;;29.790;3,0;11,60;24.130;0,7;8,04;8,90;10,62;13,50;17,06;16.730;18.510;22.100;28.080;35.490;;
45-2099;Agricultural Workers, All Other;;6.710;6,8;13,91;28.940;2,2;8,30;9,46;12,16;17,28;22,08;17.260;19.670;25.290;35.950;45.930;;
45-3011;Fishers and Related Fishing Workers;;640;12,2;14,53;30.220;2,3;9,84;11,67;12,98;17,09;20,39;20.480;24.280;27.000;35.540;42.410;;
45-4011;Forest and Conservation Workers;;8.250;3,1;13,07;27.180;1,5;8,07;9,04;11,20;15,73;21,47;16.780;18.810;23.300;32.710;44.660;;
45-4021;Fallers;;5.020;8,4;20,49;42.620;4,3;10,82;13,74;17,77;24,73;33,97;22.510;28.570;36.960;51.440;70.660;;
45-4022;Logging Equipment Operators;;22.470;2,9;16,40;34.110;1,0;10,17;12,82;16,03;19,34;22,79;21.150;26.660;33.340;40.220;47.410;;
45-4023;Log Graders and Scalers;;2.810;6,3;16,11;33.500;1,9;10,07;12,31;15,60;19,13;22,78;20.960;25.610;32.440;39.790;47.390;;
45-4029;Logging Workers, All Other;;2.760;7,8;16,23;33.760;2,0;9,89;13,19;16,28;18,86;22,16;20.570;27.430;33.860;39.230;46.090;;
47-0000;Construction and Extraction Occupations;major;4.956.770;0,3;21,46;44.630;0,2;11,08;14,29;19,15;26,99;35,35;23.050;29.720;39.820;56.130;73.530;;
47-1011;First-Line Supervisors of Construction Trades and Extraction Workers;;459.830;0,5;30,25;62.910;0,2;17,72;22,15;28,44;36,29;45,28;36.850;46.080;59.150;75.490;94.180;;
47-2011;Boilermakers;;18.850;6,6;27,23;56.650;2,1;15,43;20,27;27,36;33,73;39,37;32.090;42.170;56.910;70.150;81.880;;
47-2021;Brickmasons and Blockmasons;;62.560;2,3;24,40;50.760;0,9;13,92;17,42;22,50;30,06;38,74;28.950;36.230;46.800;62.520;80.570;;
47-2022;Stonemasons;;11.950;6,5;18,96;39.430;2,1;10,80;13,58;17,62;22,77;28,83;22.470;28.260;36.640;47.370;59.960;;
47-2031;Carpenters;;578.910;0,8;21,31;44.330;0,4;11,96;15,01;19,24;26,23;34,56;24.880;31.230;40.010;54.560;71.890;;
47-2041;Carpet Installers;;24.670;4,2;19,55;40.650;1,5;10,29;13,33;17,67;24,02;32,27;21.400;27.740;36.750;49.950;67.120;;
47-2042;Floor Layers, Except Carpet, Wood, and Hard Tiles;;9.660;7,1;18,67;38.830;2,2;9,55;12,69;17,00;22,92;30,97;19.870;26.400;35.360;47.670;64.420;;
47-2043;Floor Sanders and Finishers;;4.970;9,9;16,82;34.990;2,3;10,32;12,58;16,04;20,31;24,72;21.460;26.170;33.350;42.250;51.420;;
47-2044;Tile and Marble Setters;;28.630;3,5;19,65;40.860;1,4;10,21;13,40;17,83;23,91;32,59;21.230;27.870;37.080;49.730;67.780;;
47-2051;Cement Masons and Concrete Finishers;;135.330;1,7;18,93;39.370;0,6;11,15;13,56;17,11;22,44;30,10;23.180;28.200;35.600;46.680;62.600;;
47-2053;Terrazzo Workers and Finishers;;3.500;9,8;20,99;43.660;3,1;12,09;15,33;19,83;26,43;32,78;25.140;31.890;41.240;54.980;68.180;;
47-2061;Construction Laborers;;779.370;0,9;16,43;34.170;0,5;9,05;11,03;14,30;19,61;28,00;18.820;22.940;29.730;40.800;58.250;;
47-2071;Paving, Surfacing, and Tamping Equipment Operators;;54.120;2,4;18,99;39.500;0,9;11,40;13,51;16,96;22,43;31,07;23.720;28.100;35.270;46.650;64.610;;
47-2072;Pile-Driver Operators;;3.830;7,2;25,07;52.140;3,3;12,85;16,73;21,88;32,42;40,79;26.720;34.810;45.500;67.440;84.840;;
47-2073;Operating Engineers and Other Construction Equipment Operators;;335.410;1,0;21,98;45.720;0,4;12,85;15,65;19,96;26,94;34,78;26.730;32.550;41.510;56.040;72.350;;
47-2081;Drywall and Ceiling Tile Installers;;75.520;2,2;20,01;41.620;0,9;11,87;14,51;17,78;23,58;33,18;24.690;30.170;36.970;49.040;69.020;;
47-2082;Tapers;;15.340;3,6;23,51;48.900;1,4;13,18;16,35;21,59;29,32;38,19;27.420;34.010;44.910;60.980;79.430;;
47-2111;Electricians;;512.290;0,8;25,44;52.910;0,5;14,61;18,06;23,71;31,38;39,75;30.390;37.570;49.320;65.260;82.680;;
47-2121;Glaziers;;41.960;3,4;20,01;41.620;1,1;11,35;14,35;17,96;23,32;33,23;23.610;29.840;37.350;48.510;69.120;;
47-2131;Insulation Workers, Floor, Ceiling, and Wall;;24.170;4,4;17,71;36.840;1,7;9,98;12,38;15,59;20,48;29,98;20.750;25.760;32.420;42.610;62.360;;
47-2132;Insulation Workers, Mechanical;;28.600;4,8;20,78;43.220;1,5;12,09;14,72;18,27;24,88;34,16;25.140;30.610;37.990;51.750;71.050;;
47-2141;Painters, Construction and Maintenance;;184.820;1,5;18,67;38.830;0,8;11,14;13,52;17,04;22,25;28,93;23.170;28.120;35.430;46.280;60.170;;
47-2142;Paperhangers;;4.230;13,6;20,10;41.810;4,2;11,57;14,71;18,16;24,82;32,74;24.060;30.590;37.760;51.620;68.090;;
47-2151;Pipelayers;;43.570;2,4;18,98;39.470;0,9;11,13;13,45;17,26;22,97;30,08;23.160;27.980;35.900;47.790;62.570;;
47-2152;Plumbers, Pipefitters, and Steamfitters;;349.320;1,1;24,92;51.830;0,5;13,61;17,33;22,96;31,15;39,57;28.310;36.050;47.750;64.790;82.310;;
47-2161;Plasterers and Stucco Masons;;22.810;4,3;20,07;41.750;1,9;11,94;14,47;17,71;23,77;33,49;24.840;30.100;36.830;49.440;69.660;;
47-2171;Reinforcing Iron and Rebar Workers;;15.730;5,7;21,83;45.400;1,9;11,87;14,09;18,27;28,83;36,15;24.690;29.300;37.990;59.960;75.190;;
47-2181;Roofers;;95.840;1,7;18,54;38.570;0,9;10,79;13,28;16,96;22,44;28,89;22.430;27.630;35.280;46.670;60.090;;
47-2211;Sheet Metal Workers;;130.670;2,0;22,37;46.530;0,7;12,30;15,50;20,55;27,63;35,75;25.580;32.250;42.730;57.470;74.350;;
47-2221;Structural Iron and Steel Workers;;56.920;2,5;24,11;50.160;1,0;12,73;16,18;21,97;30,91;39,91;26.490;33.660;45.690;64.300;83.020;;
47-3011;Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters;;26.750;2,9;14,65;30.470;1,2;9,39;10,89;13,38;16,95;22,25;19.520;22.660;27.820;35.260;46.270;;
47-3012;Helpers--Carpenters;;40.160;2,9;13,20;27.470;0,8;8,58;10,10;12,69;15,78;18,22;17.850;21.020;26.400;32.820;37.900;;
47-3013;Helpers--Electricians;;65.300;2,4;13,84;28.780;0,7;9,37;10,93;13,28;16,15;18,73;19.490;22.740;27.620;33.580;38.960;;
47-3014;Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons;;10.980;6,2;12,25;25.490;1,8;8,47;9,71;11,30;13,78;16,84;17.610;20.190;23.500;28.670;35.030;;
47-3015;Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters;;51.420;3,0;13,66;28.420;1,5;8,87;10,53;12,99;15,86;18,56;18.460;21.900;27.010;32.990;38.600;;
47-3016;Helpers--Roofers;;12.540;5,2;11,99;24.930;1,9;8,28;9,49;11,18;13,71;16,90;17.230;19.740;23.260;28.520;35.140;;
47-3019;Helpers, Construction Trades, All Other;;19.020;4,0;13,14;27.340;1,1;8,38;9,63;12,17;15,55;18,65;17.430;20.030;25.320;32.340;38.790;;
47-4011;Construction and Building Inspectors;;89.620;1,5;26,43;54.970;0,5;15,42;19,74;25,57;32,52;39,84;32.080;41.050;53.180;67.640;82.870;;
47-4021;Elevator Installers and Repairers;;20.440;3,8;35,37;73.560;1,0;19,44;28,09;36,09;43,36;50,84;40.430;58.430;75.060;90.190;105.750;;
47-4031;Fence Erectors;;21.000;5,7;15,31;31.850;1,6;9,35;11,27;14,22;17,97;22,62;19.450;23.450;29.580;37.380;47.050;;
47-4041;Hazardous Materials Removal Workers;;36.270;2,7;20,07;41.750;0,9;12,14;14,59;18,33;24,70;31,74;25.260;30.340;38.120;51.370;66.020;;
47-4051;Highway Maintenance Workers;;143.760;1,2;17,47;36.340;0,5;10,57;13,28;16,93;21,04;25,57;21.980;27.630;35.220;43.770;53.190;;
47-4061;Rail-Track Laying and Maintenance Equipment Operators;;15.590;5,3;21,78;45.300;2,4;14,13;17,69;21,64;26,31;29,91;29.400;36.800;45.000;54.730;62.220;;
47-4071;Septic Tank Servicers and Sewer Pipe Cleaners;;24.940;3,0;17,13;35.630;0,9;10,29;12,81;16,22;20,59;25,95;21.410;26.630;33.740;42.840;53.970;;
47-4091;Segmental Pavers;;1.330;28,3;16,27;33.850;3,5;10,33;12,73;15,55;19,61;23,51;21.490;26.480;32.340;40.780;48.910;;
47-4799;Construction and Related Workers, All Other*;;39.160;4,0;18,39;38.250;1,2;10,54;13,34;16,92;22,10;28,83;21.930;27.740;35.200;45.970;59.960;;
47-5011;Derrick Operators, Oil and Gas;;19.480;6,0;22,66;47.120;1,0;15,34;18,08;21,74;26,56;31,86;31.900;37.610;45.220;55.230;66.270;;
47-5012;Rotary Drill Operators, Oil and Gas;;21.650;5,6;28,15;58.540;2,4;15,10;18,35;24,67;32,53;45,45;31.400;38.170;51.310;67.670;94.540;;
47-5013;Service Unit Operators, Oil, Gas, and Mining;;46.880;3,9;21,48;44.670;1,1;13,15;15,85;19,59;25,13;31,82;27.340;32.960;40.750;52.270;66.180;;
47-5021;Earth Drillers, Except Oil and Gas;;17.020;4,3;20,62;42.900;1,1;13,07;15,77;19,33;23,92;29,27;27.190;32.800;40.200;49.750;60.880;;
47-5031;Explosives Workers, Ordnance Handling Experts, and Blasters;;5.210;4,1;22,62;47.040;1,5;15,61;18,18;21,81;26,35;30,83;32.460;37.810;45.370;54.800;64.120;;
47-5041;Continuous Mining Machine Operators;;12.280;6,1;23,88;49.680;1,5;16,11;19,96;24,33;27,88;31,86;33.510;41.520;50.620;57.990;66.260;;
47-5042;Mine Cutting and Channeling Machine Operators;;5.850;7,3;22,58;46.960;1,9;15,02;17,81;23,60;26,92;28,93;31.250;37.050;49.090;55.990;60.180;;
47-5049;Mining Machine Operators, All Other;;2.980;9,7;22,01;45.790;2,3;14,83;18,54;21,94;25,93;28,92;30.850;38.570;45.630;53.930;60.150;;
47-5051;Rock Splitters, Quarry;;3.600;8,7;16,31;33.920;2,3;9,79;12,46;15,63;19,33;23,20;20.350;25.920;32.510;40.200;48.260;;
47-5061;Roof Bolters, Mining;;6.060;5,0;25,52;53.090;1,1;20,23;22,97;25,54;28,10;31,78;42.090;47.780;53.130;58.450;66.110;;
47-5071;Roustabouts, Oil and Gas;;51.540;3,7;16,67;34.680;0,9;10,51;12,69;15,86;19,76;24,78;21.860;26.390;32.980;41.100;51.550;;
47-5081;Helpers--Extraction Workers;;23.970;6,5;17,36;36.110;2,7;10,56;12,69;15,80;20,82;27,11;21.960;26.390;32.870;43.310;56.390;;
47-5099;Extraction Workers, All Other;;8.590;9,6;19,47;40.500;1,6;12,35;15,46;19,25;22,45;27,41;25.690;32.150;40.030;46.690;57.010;;
49-0000;Installation, Maintenance, and Repair Occupations;major;4.988.980;0,3;20,86;43.390;0,1;10,84;14,43;19,52;26,33;33,28;22.540;30.020;40.600;54.770;69.230;;
49-1011;First-Line Supervisors of Mechanics, Installers, and Repairers;;418.530;0,5;29,90;62.190;0,2;17,38;22,09;28,77;36,28;44,41;36.150;45.940;59.850;75.460;92.380;;
49-2011;Computer, Automated Teller, and Office Machine Repairers;;111.690;1,7;18,44;38.360;0,6;10,73;13,48;17,48;22,37;27,78;22.310;28.030;36.360;46.520;57.790;;
49-2021;Radio, Cellular, and Tower Equipment Installers and Repairs;;12.920;8,6;21,27;44.250;2,0;12,60;15,50;20,27;26,61;32,53;26.200;32.230;42.160;55.350;67.660;;
49-2022;Telecommunications Equipment Installers and Repairers, Except Line Installers;;199.240;1,5;25,42;52.870;0,4;14,79;19,28;25,94;31,81;35,53;30.770;40.090;53.960;66.170;73.890;;
49-2091;Avionics Technicians;;17.070;5,4;26,15;54.390;1,0;18,13;22,30;26,31;30,61;34,70;37.710;46.380;54.720;63.670;72.170;;
49-2092;Electric Motor, Power Tool, and Related Repairers;;18.710;5,2;18,30;38.050;1,2;10,08;13,43;17,26;22,00;28,27;20.970;27.940;35.890;45.750;58.790;;
49-2093;Electrical and Electronics Installers and Repairers, Transportation Equipment;;14.410;5,2;25,04;52.080;1,4;16,10;19,30;23,95;30,11;35,42;33.490;40.150;49.810;62.620;73.670;;
49-2094;Electrical and Electronics Repairers, Commercial and Industrial Equipment;;67.220;1,6;25,20;52.420;0,5;15,66;20,06;25,16;29,90;35,10;32.570;41.720;52.320;62.190;73.010;;
49-2095;Electrical and Electronics Repairers, Powerhouse, Substation, and Relay;;23.850;2,6;31,71;65.950;0,7;22,54;27,37;32,43;36,27;42,05;46.890;56.930;67.450;75.440;87.460;;
49-2096;Electronic Equipment Installers and Repairers, Motor Vehicles;;13.610;5,1;15,81;32.890;1,8;9,62;11,45;14,52;18,32;23,46;20.000;23.820;30.200;38.100;48.810;;
49-2097;Electronic Home Entertainment Equipment Installers and Repairers;;27.580;4,7;17,48;36.360;1,4;10,21;12,65;16,57;21,40;26,78;21.240;26.320;34.470;44.510;55.710;;
49-2098;Security and Fire Alarm Systems Installers;;56.330;2,8;20,24;42.110;1,0;12,18;15,31;19,01;23,98;30,30;25.340;31.840;39.540;49.880;63.020;;
49-3011;Aircraft Mechanics and Service Technicians;;117.320;3,4;26,20;54.500;0,7;16,65;21,63;26,25;30,79;35,68;34.630;45.000;54.590;64.040;74.210;;
49-3021;Automotive Body and Related Repairers;;131.040;1,4;19,99;41.570;0,7;10,83;14,44;18,36;24,14;31,27;22.530;30.040;38.180;50.200;65.030;;
49-3022;Automotive Glass Installers and Repairers;;13.690;6,0;16,52;34.360;1,5;9,96;12,61;16,21;19,71;23,36;20.710;26.230;33.720;41.000;48.580;;
49-3023;Automotive Service Technicians and Mechanics;;589.750;0,7;18,54;38.560;0,3;9,91;12,91;17,39;22,86;28,65;20.620;26.850;36.180;47.540;59.600;;
49-3031;Bus and Truck Mechanics and Diesel Engine Specialists;;222.940;1,1;20,63;42.910;0,3;12,74;16,02;20,02;24,74;29,61;26.490;33.310;41.640;51.450;61.590;;
49-3041;Farm Equipment Mechanics and Service Technicians;;32.100;2,3;16,92;35.190;0,6;10,67;13,23;16,46;20,16;23,85;22.190;27.520;34.230;41.920;49.620;;
49-3042;Mobile Heavy Equipment Mechanics, Except Engines;;109.810;1,4;22,48;46.770;0,4;14,62;17,59;21,92;26,62;31,37;30.400;36.590;45.600;55.370;65.250;;
49-3043;Rail Car Repairers;;19.480;4,3;22,50;46.800;1,6;13,49;17,15;22,95;27,38;31,65;28.060;35.680;47.740;56.950;65.840;;
49-3051;Motorboat Mechanics and Service Technicians;;16.770;3,9;17,87;37.170;1,2;10,42;13,38;17,08;21,71;26,73;21.680;27.820;35.520;45.150;55.610;;
49-3052;Motorcycle Mechanics;;15.010;4,0;16,44;34.190;1,0;9,98;12,48;15,58;19,32;24,02;20.770;25.960;32.410;40.190;49.960;;
49-3053;Outdoor Power Equipment and Other Small Engine Mechanics;;26.610;2,9;15,06;31.330;0,7;9,38;11,57;14,52;17,82;21,85;19.510;24.060;30.200;37.060;45.440;;
49-3091;Bicycle Repairers;;9.950;7,1;11,76;24.460;1,4;8,29;9,24;11,16;13,77;16,61;17.230;19.210;23.210;28.650;34.540;;
49-3092;Recreational Vehicle Service Technicians;;10.110;4,8;17,26;35.900;1,2;10,38;12,99;16,35;20,59;25,94;21.590;27.020;34.000;42.830;53.960;;
49-3093;Tire Repairers and Changers;;94.740;2,2;12,19;25.350;0,7;8,27;9,41;11,27;14,06;17,84;17.200;19.570;23.440;29.250;37.100;;
49-9011;Mechanical Door Repairers;;14.620;6,2;18,71;38.920;1,6;11,33;13,88;17,62;22,21;27,82;23.580;28.880;36.640;46.190;57.870;;
49-9012;Control and Valve Installers and Repairers, Except Mechanical Door;;42.450;2,9;24,40;50.740;0,8;13,58;17,49;23,85;31,01;36,12;28.250;36.380;49.600;64.500;75.120;;
49-9021;Heating, Air Conditioning, and Refrigeration Mechanics and Installers;;231.160;1,4;21,89;45.540;0,5;12,89;16,25;20,86;26,98;33,10;26.810;33.790;43.380;56.120;68.840;;
49-9031;Home Appliance Repairers;;34.770;4,5;17,97;37.370;1,1;9,63;12,99;17,04;21,88;28,06;20.040;27.010;35.440;45.500;58.370;;
49-9041;Industrial Machinery Mechanics;;292.470;0,8;23,09;48.030;0,3;14,80;17,95;22,25;27,68;33,61;30.770;37.330;46.270;57.570;69.900;;
49-9043;Maintenance Workers, Machinery;;77.980;1,5;19,77;41.110;0,5;11,68;14,89;18,98;24,08;28,78;24.300;30.970;39.490;50.090;59.860;;
49-9044;Millwrights;;37.730;2,7;24,35;50.650;0,7;15,12;18,53;23,69;30,17;35,00;31.440;38.550;49.270;62.740;72.800;;
49-9045;Refractory Materials Repairers, Except Brickmasons;;2.040;6,1;21,57;44.860;1,9;13,35;16,76;20,53;24,40;32,96;27.770;34.860;42.700;50.740;68.570;;
49-9051;Electrical Power-Line Installers and Repairers;;105.570;1,9;28,58;59.450;0,5;16,63;22,32;28,94;34,92;41,03;34.580;46.420;60.190;72.630;85.340;;
49-9052;Telecommunications Line Installers and Repairers;;148.930;2,6;24,68;51.330;0,8;13,21;17,00;24,87;32,37;36,01;27.480;35.350;51.720;67.320;74.890;;
49-9061;Camera and Photographic Equipment Repairers;;2.650;10,6;20,07;41.750;2,4;12,36;14,91;17,86;23,26;31,67;25.700;31.010;37.140;48.370;65.870;;
49-9062;Medical Equipment Repairers;;34.710;2,4;22,60;47.010;0,7;12,62;16,17;21,57;28,08;34,49;26.250;33.640;44.870;58.400;71.730;;
49-9063;Musical Instrument Repairers and Tuners;;6.850;7,9;16,27;33.850;1,7;9,25;11,56;14,95;19,25;25,71;19.240;24.050;31.090;40.050;53.470;;
49-9064;Watch Repairers;;2.480;10,5;19,51;40.590;3,0;9,13;12,99;18,82;23,72;30,44;18.990;27.030;39.140;49.330;63.320;;
49-9069;Precision Instrument and Equipment Repairers, All Other;;12.230;4,3;24,99;51.970;1,2;15,49;19,34;24,87;29,91;35,27;32.210;40.220;51.730;62.200;73.370;;
49-9071;Maintenance and Repair Workers, General;;1.225.450;0,4;17,75;36.930;0,2;10,01;12,81;16,84;21,81;27,30;20.820;26.650;35.030;45.370;56.780;;
49-9091;Coin, Vending, and Amusement Machine Servicers and Repairers;;36.940;2,6;15,58;32.400;0,8;9,45;11,80;14,82;18,46;22,66;19.660;24.540;30.820;38.400;47.120;;
49-9092;Commercial Divers;;3.760;12,1;28,19;58.640;2,6;15,15;18,38;25,26;33,94;45,50;31.510;38.240;52.550;70.580;94.630;;
49-9093;Fabric Menders, Except Garment;;760;10,7;14,22;29.580;3,9;9,06;10,68;13,45;16,91;21,49;18.840;22.210;27.970;35.170;44.700;;
49-9094;Locksmiths and Safe Repairers;;16.200;3,5;18,50;38.490;1,0;10,12;13,29;17,63;22,91;28,24;21.050;27.640;36.680;47.640;58.750;;
49-9095;Manufactured Building and Mobile Home Installers;;4.320;7,8;14,59;30.350;2,3;8,92;10,85;13,70;17,47;21,77;18.540;22.560;28.490;36.350;45.280;;
49-9096;Riggers;;13.750;5,2;21,39;44.480;1,3;12,64;15,88;20,68;26,13;31,10;26.280;33.020;43.020;54.360;64.680;;
49-9097;Signal and Track Switch Repairers;;8.300;5,5;26,06;54.210;2,0;18,04;23,15;26,25;29,78;34,83;37.510;48.150;54.610;61.940;72.450;;
49-9098;Helpers--Installation, Maintenance, and Repair Workers;;122.820;1,5;12,78;26.580;0,4;8,26;9,31;11,57;15,01;19,08;17.180;19.370;24.060;31.230;39.700;;
49-9799;Installation, Maintenance, and Repair Workers, All Other*;;119.580;1,9;19,07;39.670;0,7;9,99;12,91;17,65;24,10;29,64;20.780;26.860;36.710;50.120;61.650;;
51-0000;Production Occupations;major;8.365.980;0,3;16,45;34.220;0,2;8,95;10,99;14,74;20,07;26,88;18.620;22.860;30.670;41.740;55.910;;
51-1011;First-Line Supervisors of Production and Operating Workers;;559.350;0,4;27,35;56.890;0,2;15,57;19,77;25,80;33,57;42,26;32.390;41.120;53.670;69.820;87.900;;
51-2011;Aircraft Structure, Surfaces, Rigging, and Systems Assemblers;;36.570;6,0;23,23;48.310;1,9;13,76;17,24;22,22;30,40;34,15;28.620;35.850;46.210;63.240;71.030;;
51-2021;Coil Winders, Tapers, and Finishers;;13.670;4,2;14,98;31.150;1,3;9,63;11,42;14,15;17,60;21,73;20.020;23.750;29.430;36.610;45.190;;
51-2022;Electrical and Electronic Equipment Assemblers;;187.920;1,7;15,04;31.290;0,7;9,38;11,11;13,96;17,70;22,46;19.520;23.100;29.030;36.820;46.710;;
51-2023;Electromechanical Equipment Assemblers;;50.320;4,1;15,77;32.800;0,7;10,19;12,36;15,26;18,37;22,27;21.190;25.700;31.730;38.200;46.320;;
51-2031;Engine and Other Machine Assemblers;;36.670;3,5;18,86;39.230;1,9;11,89;13,97;17,51;22,66;28,36;24.730;29.050;36.420;47.140;58.990;;
51-2041;Structural Metal Fabricators and Fitters;;76.050;2,0;17,63;36.670;0,5;11,63;13,84;16,91;20,72;25,07;24.190;28.780;35.170;43.090;52.150;;
51-2091;Fiberglass Laminators and Fabricators;;19.070;4,6;14,16;29.440;1,0;9,26;11,17;13,72;16,77;19,55;19.250;23.240;28.540;34.880;40.650;;
51-2092;Team Assemblers;;952.300;0,9;14,30;29.740;0,7;8,67;10,25;13,22;17,14;22,31;18.040;21.330;27.490;35.650;46.400;;
51-2093;Timing Device Assemblers and Adjusters;;1.000;11,3;15,20;31.620;3,4;10,00;11,61;14,36;17,83;22,26;20.800;24.140;29.870;37.080;46.290;;
51-2099;Assemblers and Fabricators, All Other;;265.260;2,0;14,16;29.450;0,9;8,48;9,87;12,56;16,91;23,24;17.640;20.530;26.130;35.170;48.350;;
51-3011;Bakers;;149.910;1,6;12,10;25.160;0,4;8,21;9,16;11,18;14,21;17,82;17.070;19.060;23.250;29.560;37.070;;
51-3021;Butchers and Meat Cutters;;130.720;1,7;14,43;30.000;0,5;8,70;10,45;13,68;17,81;21,74;18.090;21.730;28.460;37.040;45.220;;
51-3022;Meat, Poultry, and Fish Cutters and Trimmers;;164.650;2,7;11,44;23.800;1,0;8,38;9,50;10,92;12,93;14,80;17.430;19.750;22.720;26.900;30.780;;
51-3023;Slaughterers and Meat Packers;;80.110;3,7;11,63;24.190;1,1;8,45;9,68;11,30;13,45;15,05;17.570;20.140;23.490;27.970;31.290;;
51-3091;Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders;;18.890;7,0;14,01;29.140;1,6;8,71;10,31;13,26;17,14;21,09;18.110;21.430;27.580;35.650;43.870;;
51-3092;Food Batchmakers;;100.210;2,7;13,26;27.580;0,9;8,42;9,54;12,23;16,11;20,38;17.510;19.850;25.430;33.510;42.390;;
51-3093;Food Cooking Machine Operators and Tenders;;31.020;3,2;12,89;26.820;0,9;8,35;9,50;11,79;15,61;18,80;17.360;19.750;24.520;32.470;39.110;;
51-4011;Computer-Controlled Machine Tool Operators, Metal and Plastic;;128.870;1,9;17,56;36.520;0,5;11,19;13,56;16,93;20,93;25,17;23.260;28.200;35.220;43.540;52.360;;
