occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
49-9093;Fabric menders, except garment;;           990;      14.4;         13.74;         28580;           2.3;          8.72;         11.06;         13.49;         15.24;         19.49;         18140;         23010;         28060;         31700;         40530;;
49-9094;Locksmiths and safe repairers;;         18750;       4.5;         16.55;         34430;           1.6;          8.93;         11.88;         15.98;         20.74;         25.04;         18580;         24720;         33230;         43140;         52080;;
49-9095;Manufactured building and mobile home installers;;          9150;       7.7;         13.60;         28280;           1.6;          9.08;         10.53;         12.83;         15.49;         19.34;         18890;         21900;         26680;         32230;         40230;;
49-9096;Riggers;;         12390;       5.3;         19.58;         40720;           1.5;         10.72;         14.20;         18.95;         24.31;         29.37;         22300;         29540;         39420;         50570;         61090;;
49-9097;Signal and track switch repairers;;          6090;       5.2;         24.66;         51290;           1.4;         19.10;         21.75;         24.58;         27.65;         31.18;         39740;         45230;         51120;         57510;         64850;;
49-9098;Helpers--installation, maintenance, and repair workers;;        153320;       1.2;         11.94;         24840;           0.6;          7.47;          8.79;         11.02;         14.17;         18.05;         15530;         18290;         22920;         29470;         37540;;
49-9099;Installation, maintenance, and repair workers, all other;;        141980;       1.7;         17.26;         35910;           0.5;          9.31;         11.86;         15.87;         21.84;         27.46;         19370;         24670;         33010;         45420;         57120;;
51-0000;Production occupations;major;      10146560;       0.3;         15.05;         31310;           0.2;          8.22;         10.17;         13.53;         18.28;         24.49;         17100;         21140;         28130;         38020;         50940;;
51-1011;First-line supervisors/managers of production and operating workers;;        666850;       0.4;         24.88;         51740;           0.2;         14.34;         18.06;         23.40;         30.12;         38.00;         29830;         37570;         48670;         62640;         79050;;
51-2011;Aircraft structure, surfaces, rigging, and systems assemblers;;         34410;       3.3;         21.24;         44180;           2.5;         12.04;         16.03;         21.84;         26.66;         29.79;         25050;         33340;         45420;         55460;         61970;;
51-2021;Coil winders, tapers, and finishers;;         22300;       3.4;         13.44;         27960;           1.2;          8.55;         10.42;         13.03;         15.99;         18.86;         17790;         21680;         27100;         33260;         39240;;
51-2022;Electrical and electronic equipment assemblers;;        216470;       1.7;         13.75;         28590;           0.7;          8.48;         10.15;         12.76;         16.48;         20.83;         17640;         21100;         26540;         34280;         43330;;
51-2023;Electromechanical equipment assemblers;;         64570;       4.2;         14.41;         29970;           1.0;          9.14;         10.92;         13.73;         17.40;         21.05;         19020;         22720;         28560;         36180;         43780;;
51-2031;Engine and other machine assemblers;;         41100;       5.3;         15.99;         33260;           1.4;          9.77;         11.97;         15.14;         19.09;         24.19;         20320;         24900;         31500;         39700;         50310;;
51-2041;Structural metal fabricators and fitters;;        107830;       1.7;         15.52;         32290;           0.5;          9.77;         12.02;         14.92;         18.22;         22.33;         20310;         24990;         31030;         37900;         46440;;
51-2091;Fiberglass laminators and fabricators;;         31810;       4.9;         13.21;         27490;           0.8;          8.79;         10.51;         12.80;         15.27;         18.45;         18290;         21860;         26630;         31770;         38370;;
51-2092;Team assemblers;;       1167150;       0.9;         12.72;         26470;           0.6;          7.91;          9.41;         11.84;         15.05;         18.93;         16450;         19580;         24630;         31310;         39380;;
51-2093;Timing device assemblers, adjusters, and calibrators;;          2710;      10.7;         14.40;         29940;           2.5;          8.83;         10.71;         13.67;         17.02;         21.66;         18370;         22270;         28420;         35410;         45060;;
51-2099;Assemblers and fabricators, all other;;        330940;       2.1;         15.72;         32700;           1.0;          8.01;          9.79;         13.42;         21.26;         28.06;         16650;         20360;         27910;         44220;         58370;;
51-3011;Bakers;;        141560;       1.1;         11.71;         24360;           0.5;          7.58;          8.73;         10.86;         13.91;         17.47;         15760;         18170;         22590;         28930;         36340;;
51-3021;Butchers and meat cutters;;        128510;       1.2;         13.87;         28840;           0.4;          8.13;         10.08;         13.21;         17.15;         21.13;         16910;         20960;         27480;         35670;         43960;;
51-3022;Meat, poultry, and fish cutters and trimmers;;        150190;       2.0;         10.45;         21730;           0.7;          7.59;          8.55;         10.12;         11.80;         14.07;         15780;         17790;         21050;         24550;         29270;;
51-3023;Slaughterers and meat packers;;        110020;       4.1;         10.83;         22520;           0.9;          7.94;          9.17;         10.82;         12.40;         13.96;         16510;         19070;         22500;         25800;         29050;;
51-3091;Food and tobacco roasting, baking, and drying machine operators and tenders;;         18130;       4.5;         13.04;         27130;           1.2;          7.92;          9.55;         12.18;         16.19;         19.17;         16470;         19860;         25330;         33670;         39860;;
51-3092;Food batchmakers;;         99650;       1.9;         12.39;         25770;           0.7;          7.53;          8.81;         11.41;         15.17;         19.01;         15670;         18330;         23730;         31560;         39530;;
51-3093;Food cooking machine operators and tenders;;         41790;       2.5;         11.42;         23750;           0.8;          7.53;          8.66;         10.78;         13.65;         16.75;         15660;         18020;         22420;         28380;         34840;;
51-4011;Computer-controlled machine tool operators, metal and plastic;;        140380;       1.8;         16.20;         33690;           0.4;         10.28;         12.53;         15.65;         19.16;         23.10;         21370;         26060;         32550;         39850;         48050;;
51-4012;Numerical tool and process control programmers;;         17280;       3.4;         21.54;         44800;           0.9;         13.36;         16.33;         20.44;         25.49;         31.44;         27790;         33970;         42520;         53010;         65400;;
51-4021;Extruding and drawing machine setters, operators, and tenders, metal and plastic;;         95330;       2.4;         14.44;         30030;           0.8;          9.22;         11.06;         13.82;         17.07;         20.69;         19180;         23010;         28750;         35510;         43040;;
51-4022;Forging machine setters, operators, and tenders, metal and plastic;;         30130;       3.2;         15.08;         31360;           0.9;          9.23;         11.61;         14.54;         17.74;         21.57;         19210;         24150;         30250;         36900;         44860;;
51-4023;Rolling machine setters, operators, and tenders, metal and plastic;;         37950;       3.0;         16.33;         33960;           1.4;          9.78;         12.27;         15.67;         19.87;         23.80;         20350;         25520;         32590;         41330;         49510;;
51-4031;Cutting, punching, and press machine setters, operators, and tenders, metal and plastic;;        254160;       1.0;         13.72;         28540;           0.5;          8.63;         10.44;         13.10;         16.26;         19.51;         17940;         21700;         27240;         33820;         40590;;
51-4032;Drilling and boring machine tool setters, operators, and tenders, metal and plastic;;         37680;       2.3;         15.41;         32050;           1.3;          9.50;         11.61;         14.54;         18.33;         23.17;         19770;         24160;         30240;         38130;         48200;;
51-4033;Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic;;         96730;       1.6;         14.60;         30360;           0.6;          8.91;         10.82;         13.77;         17.47;         21.94;         18530;         22510;         28640;         36340;         45630;;
51-4034;Lathe and turning machine tool setters, operators, and tenders, metal and plastic;;         61140;       2.1;         16.12;         33520;           0.6;         10.08;         12.49;         15.61;         19.10;         23.40;         20970;         25980;         32470;         39720;         48660;;
51-4035;Milling and planing machine setters, operators, and tenders, metal and plastic;;         26430;       2.5;         15.92;         33100;           0.8;          9.89;         12.24;         15.36;         18.98;         23.06;         20560;         25450;         31950;         39480;         47970;;
51-4041;Machinists;;        410900;       1.2;         17.49;         36370;           0.4;         10.42;         13.28;         16.94;         21.18;         25.83;         21670;         27610;         35230;         44050;         53730;;
51-4051;Metal-refining furnace operators and tenders;;         19180;       4.0;         16.98;         35330;           1.2;         11.07;         13.38;         16.63;         20.10;         23.87;         23030;         27820;         34580;         41820;         49650;;
51-4052;Pourers and casters, metal;;         15470;       5.1;         15.69;         32640;           1.3;          9.99;         12.35;         15.20;         18.27;         21.95;         20790;         25690;         31610;         38000;         45660;;
51-4061;Model makers, metal and plastic;;          9270;       6.8;         21.15;         43990;           2.9;         10.82;         14.25;         19.51;         27.34;         35.55;         22500;         29640;         40580;         56860;         73930;;
51-4062;Patternmakers, metal and plastic;;          7250;       6.2;         18.83;         39160;           2.4;         10.67;         13.31;         17.44;         23.94;         29.42;         22190;         27680;         36270;         49800;         61190;;
51-4071;Foundry mold and coremakers;;         15000;       5.2;         14.60;         30370;           1.0;          9.46;         11.55;         14.04;         17.27;         20.42;         19680;         24020;         29200;         35910;         42480;;
51-4072;Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic;;        147850;       1.7;         13.62;         28330;           0.6;          8.40;         10.10;         12.70;         16.13;         19.75;         17480;         21010;         26430;         33540;         41070;;
51-4081;Multiple machine tool setters, operators, and tenders, metal and plastic;;         91090;       2.3;         15.52;         32280;           1.0;          9.40;         11.53;         14.61;         18.62;         23.83;         19550;         23980;         30390;         38730;         49560;;
51-4111;Tool and die makers;;         92560;       1.6;         22.36;         46520;           0.7;         13.95;         17.47;         21.68;         27.17;         33.44;         29010;         36330;         45090;         56520;         69560;;
51-4121;Welders, cutters, solderers, and brazers;;        385740;       1.2;         16.33;         33960;           0.3;         10.42;         12.69;         15.51;         19.00;         23.56;         21680;         26400;         32270;         39520;         49010;;
51-4122;Welding, soldering, and brazing machine setters, operators, and tenders;;         50820;       2.4;         15.96;         33200;           1.5;         10.14;         12.19;         14.90;         18.45;         24.37;         21100;         25360;         30980;         38370;         50700;;
51-4191;Heat treating equipment setters, operators, and tenders, metal and plastic;;         25500;       2.9;         15.47;         32180;           0.7;         10.04;         12.11;         15.03;         18.23;         21.99;         20880;         25190;         31270;         37910;         45750;;
51-4192;Lay-out workers, metal and plastic;;          9190;       5.1;         17.67;         36760;           1.7;         10.16;         13.02;         16.93;         21.55;         27.03;         21130;         27080;         35210;         44820;         56230;;
51-4193;Plating and coating machine setters, operators, and tenders, metal and plastic;;         41370;       2.4;         14.20;         29540;           0.9;          8.73;         10.52;         13.40;         17.14;         21.05;         18160;         21880;         27870;         35650;         43780;;
51-4194;Tool grinders, filers, and sharpeners;;         17240;       3.6;         15.75;         32760;           0.9;          9.75;         11.98;         14.90;         18.80;         22.85;         20270;         24920;         30990;         39100;         47530;;
51-4199;Metal workers and plastic workers, all other;;         47100;       4.7;         17.56;         36530;           1.8;          9.55;         12.10;         15.75;         22.51;         29.48;         19860;         25160;         32750;         46810;         61320;;
51-5011;Bindery workers;;         62990;       2.3;         13.56;         28200;           0.7;          8.15;          9.90;         12.73;         16.54;         20.73;         16940;         20580;         26470;         34400;         43110;;
51-5012;Bookbinders;;          6230;       7.1;         15.38;         31980;           2.9;          8.13;         10.03;         13.82;         19.05;         24.10;         16920;         20870;         28740;         39620;         50120;;
51-5021;Job printers;;         43320;       2.5;         16.45;         34220;           0.7;          9.73;         12.33;         15.69;         19.62;         24.47;         20240;         25650;         32630;         40820;         50890;;
51-5022;Prepress technicians and workers;;         65540;       1.7;         17.08;         35520;           0.6;          9.58;         12.29;         16.34;         21.16;         26.07;         19930;         25570;         33990;         44020;         54220;;
51-5023;Printing machine operators;;        199790;       1.1;         16.08;         33450;           0.5;          9.01;         11.37;         15.14;         19.86;         24.59;         18740;         23640;         31490;         41310;         51150;;
51-6011;Laundry and dry-cleaning workers;;        218060;       1.1;          9.41;         19570;           0.4;          6.84;          7.63;          8.86;         10.72;         13.05;         14230;         15860;         18420;         22290;         27140;;
51-6021;Pressers, textile, garment, and related materials;;         69260;       2.2;          9.27;         19280;           0.6;          6.83;          7.71;          8.87;         10.56;         12.34;         14210;         16030;         18440;         21960;         25670;;
51-6031;Sewing machine operators;;        200340;       1.4;         10.13;         21080;           0.4;          7.25;          7.96;          9.31;         11.66;         14.46;         15080;         16550;         19370;         24250;         30080;;
51-6041;Shoe and leather workers and repairers;;          7880;       7.0;         11.10;         23080;           1.4;          7.61;          8.65;         10.37;         12.77;         15.82;         15830;         17980;         21570;         26560;         32910;;
51-6042;Shoe machine operators and tenders;;          4130;      13.1;         11.78;         24510;           2.9;          7.46;          8.82;         11.73;         14.20;         16.50;         15510;         18340;         24390;         29540;         34320;;
51-6051;Sewers, hand;;          8530;       5.9;         10.70;         22250;           1.1;          7.39;          8.35;         10.10;         12.24;         15.23;         15370;         17370;         21010;         25460;         31680;;
51-6052;Tailors, dressmakers, and custom sewers;;         31550;       3.4;         12.49;         25980;           1.0;          7.73;          9.27;         11.58;         14.83;         18.78;         16070;         19280;         24100;         30850;         39060;;
51-6061;Textile bleaching and dyeing machine operators and tenders;;         18050;       3.9;         11.63;         24180;           0.9;          8.14;          9.41;         11.36;         13.53;         15.54;         16930;         19580;         23630;         28140;         32320;;
51-6062;Textile cutting machine setters, operators, and tenders;;         21080;       3.5;         11.31;         23510;           0.9;          7.57;          8.69;         10.79;         13.47;         16.13;         15750;         18070;         22450;         28020;         33560;;
51-6063;Textile knitting and weaving machine setters, operators, and tenders;;         33400;       2.5;         12.00;         24960;           1.1;          8.24;          9.83;         11.78;         13.89;         15.74;         17140;         20440;         24510;         28900;         32740;;
51-6064;Textile winding, twisting, and drawing out machine setters, operators, and tenders;;         40450;       2.4;         11.44;         23790;           0.6;          8.65;          9.93;         11.23;         12.92;         14.65;         18000;         20650;         23370;         26880;         30480;;
51-6091;Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers;;         15240;       4.0;         14.79;         30760;           1.3;          9.58;         11.67;         14.34;         17.77;         21.09;         19930;         24280;         29830;         36960;         43880;;
51-6092;Fabric and apparel patternmakers;;          8370;       4.8;         19.67;         40900;           2.0;          9.18;         12.19;         17.18;         26.57;         34.76;         19090;         25360;         35740;         55260;         72310;;
51-6093;Upholsterers;;         40290;       3.0;         14.24;         29620;           1.0;          8.52;         10.56;         13.50;         17.06;         21.34;         17710;         21970;         28070;         35480;         44380;;
51-6099;Textile, apparel, and furnishings workers, all other;;         21760;       4.5;         12.53;         26060;           1.3;          7.67;          9.00;         11.48;         14.69;         19.77;         15950;         18730;         23880;         30560;         41110;;
51-7011;Cabinetmakers and bench carpenters;;        128730;       1.9;         14.25;         29640;           0.6;          8.72;         10.60;         13.45;         16.97;         21.28;         18130;         22040;         27970;         35310;         44260;;
51-7021;Furniture finishers;;         23470;       3.0;         13.19;         27440;           0.9;          8.37;          9.97;         12.42;         15.39;         19.40;         17400;         20740;         25820;         32000;         40350;;
51-7031;Model makers, wood;;          1610;      10.0;         17.05;         35470;           5.7;          9.86;         11.70;         14.45;         19.09;         32.77;         20500;         24330;         30060;         39710;         68160;;
51-7032;Patternmakers, wood;;          2040;       8.8;         16.98;         35320;           2.4;          9.54;         11.96;         15.63;         21.19;         27.11;         19830;         24870;         32510;         44070;         56380;;
51-7041;Sawing machine setters, operators, and tenders, wood;;         58160;       2.2;         12.58;         26160;           0.8;          8.07;          9.60;         11.94;         14.90;         18.22;         16790;         19960;         24830;         30990;         37900;;
51-7042;Woodworking machine setters, operators, and tenders, except sawing;;         95220;       2.3;         12.23;         25430;           0.5;          8.03;          9.46;         11.63;         14.43;         17.61;         16700;         19670;         24190;         30010;         36630;;
51-7099;Woodworkers, all other;;         11470;       5.3;         12.40;         25790;           1.1;          7.75;          9.00;         11.25;         14.67;         19.43;         16110;         18720;         23400;         30510;         40410;;
51-8011;Nuclear power reactor operators;;          4220;       5.4;         34.24;         71220;           1.1;         25.83;         29.18;         33.85;         38.53;         45.28;         53730;         60700;         70410;         80140;         94190;;
51-8012;Power distributors and dispatchers;;          9410;       5.0;         30.33;         63100;           0.9;         20.49;         25.54;         30.44;         35.87;         40.35;         42620;         53120;         63320;         74600;         83920;;
51-8013;Power plant operators;;         34400;       3.3;         27.41;         57020;           0.8;         17.81;         22.32;         27.23;         32.03;         38.04;         37040;         46420;         56640;         66620;         79130;;
51-8021;Stationary engineers and boiler operators;;         40370;       1.6;         23.42;         48700;           0.5;         14.17;         18.29;         22.90;         28.51;         34.30;         29480;         38040;         47640;         59290;         71340;;
51-8031;Water and liquid waste treatment plant and system operators;;        108290;       1.4;         18.44;         38360;           0.6;         10.85;         13.94;         17.83;         22.44;         27.44;         22570;         29000;         37090;         46680;         57070;;
51-8091;Chemical plant and system operators;;         48030;       5.0;         24.49;         50950;           0.8;         16.16;         19.61;         24.45;         29.05;         34.20;         33600;         40780;         50860;         60420;         71130;;
51-8092;Gas plant operators;;         13190;       4.9;         26.21;         54510;           1.3;         17.19;         21.89;         26.27;         30.47;         35.63;         35760;         45530;         54640;         63390;         74110;;
51-8093;Petroleum pump system operators, refinery operators, and gaugers;;         43270;       4.6;         25.68;         53420;           1.2;         15.67;         20.55;         25.49;         30.54;         36.13;         32600;         42750;         53010;         63510;         75140;;
51-8099;Plant and system operators, all other;;         13290;       3.9;         22.49;         46780;           1.1;         12.54;         16.79;         22.47;         27.72;         31.65;         26080;         34920;         46740;         57660;         65830;;
51-9011;Chemical equipment operators and tenders;;         52620;       5.5;         21.28;         44250;           1.6;         12.97;         16.66;         21.18;         25.85;         29.67;         26970;         34660;         44050;         53780;         61710;;
51-9012;Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders;;         44310;       7.2;         17.91;         37260;           0.8;         10.37;         13.47;         17.28;         21.84;         26.65;         21570;         28020;         35940;         45420;         55440;;
51-9021;Crushing, grinding, and polishing machine setters, operators, and tenders;;         42360;       2.3;         14.52;         30210;           0.7;          8.75;         10.73;         13.79;         17.56;         21.62;         18210;         22320;         28680;         36530;         44970;;
51-9022;Grinding and polishing workers, hand;;         42750;       2.2;         12.58;         26160;           0.6;          8.33;          9.83;         11.95;         14.70;         17.87;         17320;         20450;         24850;         30570;         37180;;
51-9023;Mixing and blending machine setters, operators, and tenders;;        139370;       1.4;         15.24;         31710;           0.5;          9.32;         11.37;         14.59;         18.34;         22.58;         19380;         23650;         30340;         38150;         46970;;
51-9031;Cutters and trimmers, hand;;         26180;       2.7;         12.25;         25480;           1.1;          7.88;          8.98;         11.19;         14.46;         18.34;         16390;         18680;         23280;         30070;         38140;;
51-9032;Cutting and slicing machine setters, operators, and tenders;;         80260;       2.7;         14.51;         30180;           1.4;          8.84;         10.75;         13.70;         17.56;         21.75;         18390;         22360;         28500;         36530;         45240;;
51-9041;Extruding, forming, pressing, and compacting machine setters, operators, and tenders;;         88600;       2.8;         14.20;         29540;           0.7;          8.94;         10.79;         13.46;         16.94;         21.14;         18590;         22450;         28000;         35230;         43980;;
51-9051;Furnace, kiln, oven, drier, and kettle operators and tenders;;         24590;       3.2;         15.40;         32030;           0.7;          9.81;         11.85;         14.78;         18.50;         22.43;         20400;         24650;         30750;         38480;         46650;;
51-9061;Inspectors, testers, sorters, samplers, and weighers;;        472900;       0.8;         15.86;         32980;           0.3;          8.96;         11.19;         14.57;         19.10;         25.11;         18630;         23280;         30310;         39730;         52230;;
51-9071;Jewelers and precious stone and metal workers;;         27160;       4.0;         16.35;         34010;           1.9;          8.78;         11.21;         15.00;         19.58;         25.92;         18270;         23320;         31200;         40730;         53920;;
51-9081;Dental laboratory technicians;;         44530;       3.4;         17.23;         35850;           1.0;          9.42;         12.18;         16.10;         20.93;         26.74;         19590;         25340;         33480;         43530;         55630;;
51-9082;Medical appliance technicians;;         11900;       6.2;         17.31;         36010;           1.5;          9.80;         11.96;         15.69;         20.78;         28.30;         20380;         24880;         32640;         43230;         58870;;
51-9083;Ophthalmic laboratory technicians;;         30900;       4.0;         13.71;         28530;           1.3;          8.46;         10.05;         12.76;         16.58;         20.66;         17590;         20900;         26550;         34490;         42970;;
51-9111;Packaging and filling machine operators and tenders;;        368320;       1.3;         12.43;         25860;           0.5;          7.70;          8.98;         11.42;         15.02;         18.85;         16020;         18680;         23760;         31240;         39210;;
51-9121;Coating, painting, and spraying machine setters, operators, and tenders;;        102600;       1.7;         13.89;         28900;           0.5;          8.92;         10.69;         13.24;         16.55;         20.07;         18560;         22230;         27550;         34430;         41750;;
51-9122;Painters, transportation equipment;;         51260;       2.0;         18.69;         38870;           0.8;         10.85;         13.45;         17.31;         22.96;         28.91;         22560;         27980;         36000;         47770;         60130;;
51-9123;Painting, coating, and decorating workers;;         31740;       2.5;         12.05;         25060;           0.7;          7.84;          9.16;         11.15;         14.02;         17.63;         16310;         19060;         23180;         29160;         36680;;
51-9131;Photographic process workers;;         21090;       4.4;         13.58;         28250;           1.6;          7.85;          9.29;         11.99;         15.91;         22.18;         16330;         19320;         24940;         33090;         46130;;
51-9132;Photographic processing machine operators;;         50690;       1.9;         10.51;         21860;           0.5;          7.37;          8.20;          9.48;         11.66;         15.07;         15340;         17060;         19710;         24250;         31350;;
51-9141;Semiconductor processors;;         36690;       6.0;         16.74;         34820;           2.4;         10.40;         12.59;         15.32;         19.49;         24.68;         21630;         26180;         31870;         40540;         51330;;
51-9191;Cementing and gluing machine operators and tenders;;         21670;       2.6;         13.35;         27770;           1.0;          8.11;          9.90;         12.64;         16.14;         19.78;         16870;         20590;         26300;         33570;         41150;;
51-9192;Cleaning, washing, and metal pickling equipment operators and tenders;;         16850;       3.5;         12.12;         25210;           1.0;          7.87;          9.09;         11.07;         14.45;         18.25;         16380;         18900;         23040;         30050;         37950;;
51-9193;Cooling and freezing equipment operators and tenders;;          9610;       5.5;         12.34;         25660;           1.1;          8.30;          9.69;         11.38;         14.63;         18.13;         17260;         20160;         23670;         30440;         37700;;
51-9194;Etchers and engravers;;         11130;       5.4;         13.81;         28720;           1.7;          8.07;          9.99;         12.76;         16.57;         20.95;         16780;         20780;         26540;         34460;         43580;;
51-9195;Molders, shapers, and casters, except metal and plastic;;         41650;       3.1;         13.51;         28100;           0.8;          8.40;         10.14;         12.81;         16.08;         19.62;         17480;         21090;         26650;         33450;         40820;;
51-9196;Paper goods machine setters, operators, and tenders;;        111250;       2.0;         15.89;         33050;           0.7;          9.57;         12.19;         15.41;         19.04;         23.31;         19900;         25360;         32050;         39600;         48480;;
51-9197;Tire builders;;         20530;       7.4;         19.01;         39540;           2.7;         10.37;         13.69;         20.06;         23.74;         27.39;         21580;         28480;         41720;         49380;         56980;;
51-9198;Helpers--production workers;;        524440;       1.0;         10.86;         22600;           0.3;          7.37;          8.37;         10.14;         12.67;         15.77;         15330;         17410;         21090;         26340;         32810;;
51-9199;Production workers, all other;;        288480;       1.7;         14.18;         29500;           0.8;          7.75;          9.16;         12.33;         17.54;         24.57;         16110;         19040;         25640;         36480;         51100;;
53-0000;Transportation and material moving occupations;major;       9629030;       0.3;         14.75;         30680;           0.4;          7.55;          9.26;         12.65;         17.68;         23.92;         15690;         19260;         26320;         36780;         49750;;
53-1011;Aircraft cargo handling supervisors;;          4690;       5.0;         21.46;         44630;           2.2;         11.55;         13.89;         18.16;         27.38;         36.90;         24030;         28880;         37760;         56950;         76750;;
53-1021;First-line supervisors/managers of helpers, laborers, and material movers, hand;;        184400;       0.7;         20.69;         43020;           0.3;         12.23;         15.24;         19.54;         24.91;         31.30;         25430;         31690;         40640;         51800;         65100;;
53-1031;First-line supervisors/managers of transportation and material-moving machine and vehicle operators;;        223710;       0.8;         25.25;         52510;           0.3;         14.31;         18.25;         23.97;         30.31;         37.75;         29760;         37970;         49850;         63040;         78530;;
53-2011;Airline pilots, copilots, and flight engineers;;         78250;       4.3;*;        113940;           2.7;*;*;*;*;*;         46960;         72400;        103590;#;#;TRUE;
53-2012;Commercial pilots;;         29180;       2.7;*;         71270;           4.2;*;*;*;*;*;         30460;         43320;         61640;         86380;        122550;TRUE;
53-2021;Air traffic controllers;;         24180;       1.4;         51.82;        107780;           0.9;         22.74;         36.80;         54.29;         68.20;#;         47290;         76550;        112930;        141860;#;;
53-2022;Airfield operations specialists;;          6210;       4.4;         19.68;         40930;           3.5;          9.36;         12.54;         18.42;         24.44;         31.74;         19470;         26090;         38320;         50830;         66010;;
53-3011;Ambulance drivers and attendants, except emergency medical technicians;;         21520;       3.8;         10.73;         22310;           1.1;          7.15;          8.22;         10.16;         12.20;         15.09;         14870;         17100;         21140;         25380;         31390;;
53-3021;Bus drivers, transit and intercity;;        189050;       4.2;         16.42;         34150;           1.7;          9.45;         12.00;         15.94;         20.46;         24.80;         19660;         24960;         33160;         42570;         51590;;
53-3022;Bus drivers, school;;        461590;       1.2;         12.59;         26190;           0.4;          6.96;          9.41;         12.43;         15.37;         18.41;         14480;         19570;         25860;         31970;         38290;;
53-3031;Driver/sales workers;;        382360;       1.2;         12.11;         25190;           0.5;          6.74;          7.49;         10.28;         15.27;         20.86;         14030;         15580;         21380;         31760;         43380;;
53-3032;Truck drivers, heavy and tractor-trailer;;       1693590;       0.6;         18.06;         37560;           0.2;         11.24;         13.79;         17.41;         21.81;         26.24;         23380;         28690;         36220;         45370;         54570;;
53-3033;Truck drivers, light or delivery services;;        922900;       0.7;         13.86;         28820;           0.3;          7.78;          9.68;         12.68;         16.82;         22.61;         16180;         20120;         26380;         34990;         47040;;
53-3041;Taxi drivers and chauffeurs;;        165590;       1.4;         10.93;         22740;           0.6;          7.21;          8.27;         10.01;         12.43;         16.06;         14990;         17210;         20810;         25850;         33410;;
53-3099;Motor vehicle operators, all other;;         77660;       2.6;         13.40;         27870;           1.1;          7.21;          8.50;         11.63;         17.16;         22.28;         15000;         17670;         24190;         35690;         46350;;
53-4011;Locomotive engineers;;         41760;       2.8;         30.38;         63180;           2.6;         17.66;         21.69;         27.65;         39.36;         47.18;         36730;         45110;         57520;         81870;         98130;;
53-4012;Locomotive firers;;           580;      12.2;         23.88;         49660;           3.8;         15.60;         18.09;         21.78;         28.45;         37.02;         32440;         37630;         45310;         59170;         77000;;
53-4013;Rail yard engineers, dinkey operators, and hostlers;;          4950;      17.0;         19.48;         40510;           4.6;         11.55;         14.01;         18.76;         23.59;         27.95;         24020;         29150;         39020;         49060;         58130;;
53-4021;Railroad brake, signal, and switch operators;;         23120;       4.3;         26.22;         54530;           1.9;         16.48;         20.48;         24.59;         31.88;         38.37;         34270;         42590;         51140;         66320;         79810;;
53-4031;Railroad conductors and yardmasters;;         37540;       3.3;         29.56;         61480;           2.0;         18.02;         21.75;         28.20;         36.94;         44.50;         37490;         45250;         58650;         76840;         92550;;
53-4041;Subway and streetcar operators;;          6600;       9.4;         22.95;         47740;           3.6;         15.78;         19.80;         24.29;         26.73;         28.29;         32830;         41190;         50520;         55600;         58850;;
53-4099;Rail transportation workers, all other;;          5210;      15.3;         18.62;         38730;           1.9;         11.75;         15.64;         18.87;         21.80;         24.54;         24450;         32540;         39260;         45340;         51030;;
53-5011;Sailors and marine oilers;;         32520;       4.2;         16.37;         34050;           1.1;          9.37;         12.03;         15.66;         20.05;         24.27;         19500;         25020;         32570;         41710;         50480;;
53-5021;Captains, mates, and pilots of water vessels;;         30540;       3.8;         30.15;         62720;           2.1;         14.20;         19.71;         27.50;         36.54;         47.75;         29530;         41000;         57210;         76010;         99330;;
53-5022;Motorboat operators;;          3250;      12.6;         17.58;         36570;           2.9;         10.00;         12.85;         15.66;         22.73;         27.51;         20790;         26720;         32570;         47280;         57220;;
53-5031;Ship engineers;;         13710;       7.7;         29.65;         61680;           2.5;         16.56;         20.24;         26.97;         35.94;         46.15;         34450;         42100;         56090;         74760;         96000;;
53-6011;Bridge and lock tenders;;          4750;       6.1;         18.33;         38120;           1.9;          9.92;         15.36;         18.86;         22.44;         24.96;         20630;         31950;         39230;         46680;         51920;;
53-6021;Parking lot attendants;;        131860;       2.2;          9.29;         19320;           0.5;          6.91;          7.56;          8.66;         10.51;         12.88;         14380;         15720;         18020;         21860;         26790;;
53-6031;Service station attendants;;         93140;       2.3;          9.48;         19720;           0.7;          6.98;          7.76;          8.79;         10.55;         13.36;         14520;         16140;         18290;         21940;         27790;;
53-6041;Traffic technicians;;          6550;       2.2;         19.30;         40150;           1.7;         11.60;         13.87;         18.69;         23.94;         28.24;         24130;         28850;         38880;         49790;         58730;;
53-6051;Transportation inspectors;;         24130;       2.5;         27.43;         57050;           1.2;         13.14;         18.85;         24.73;         35.13;         47.20;         27340;         39220;         51440;         73070;         98170;;
53-6099;Transportation workers, all other;;         46720;       4.8;         16.51;         34330;           1.6;          8.35;         10.52;         15.51;         21.69;         25.79;         17370;         21880;         32270;         45110;         53640;;
53-7011;Conveyor operators and tenders;;         45580;       2.3;         13.95;         29020;           0.8;          8.50;         10.66;         13.49;         16.58;         19.83;         17690;         22170;         28060;         34490;         41250;;
